,rates,start_at,base,end_at
2015-03-12,{'USD': 0.7901280524000001},2013-08-31,CAD,2018-09-01
2015-03-13,{'USD': 0.7853216461},2013-08-31,CAD,2018-09-01
2015-03-16,{'USD': 0.7824056918000001},2013-08-31,CAD,2018-09-01
2015-03-17,{'USD': 0.7828487302},2013-08-31,CAD,2018-09-01
2015-03-18,{'USD': 0.7797982773000001},2013-08-31,CAD,2018-09-01
2015-03-19,{'USD': 0.786345559},2013-08-31,CAD,2018-09-01
2015-03-20,{'USD': 0.7891614793},2013-08-31,CAD,2018-09-01
2015-03-23,{'USD': 0.7984195507},2013-08-31,CAD,2018-09-01
2015-03-24,{'USD': 0.8022565756000001},2013-08-31,CAD,2018-09-01
2015-03-25,{'USD': 0.8011815331000001},2013-08-31,CAD,2018-09-01
2015-03-26,{'USD': 0.8037061452},2013-08-31,CAD,2018-09-01
2015-03-27,{'USD': 0.7994108984},2013-08-31,CAD,2018-09-01
2015-03-30,{'USD': 0.7910861478000001},2013-08-31,CAD,2018-09-01
2015-03-31,{'USD': 0.7831562091000001},2013-08-31,CAD,2018-09-01
2015-04-01,{'USD': 0.7889524648},2013-08-31,CAD,2018-09-01
2015-04-02,{'USD': 0.7909150661000001},2013-08-31,CAD,2018-09-01
2015-04-07,{'USD': 0.799749318},2013-08-31,CAD,2018-09-01
2015-04-08,{'USD': 0.8053681323},2013-08-31,CAD,2018-09-01
2015-04-09,{'USD': 0.7984881049},2013-08-31,CAD,2018-09-01
2015-04-10,{'USD': 0.7896309577},2013-08-31,CAD,2018-09-01
2015-04-13,{'USD': 0.7919543681000001},2013-08-31,CAD,2018-09-01
2015-04-14,{'USD': 0.7947637677},2013-08-31,CAD,2018-09-01
2015-04-15,{'USD': 0.7967914439},2013-08-31,CAD,2018-09-01
2015-04-16,{'USD': 0.8126707132000001},2013-08-31,CAD,2018-09-01
2015-04-17,{'USD': 0.8202988698},2013-08-31,CAD,2018-09-01
2015-04-20,{'USD': 0.8161820673},2013-08-31,CAD,2018-09-01
2015-04-21,{'USD': 0.8177302254000001},2013-08-31,CAD,2018-09-01
2015-04-22,{'USD': 0.8168339416},2013-08-31,CAD,2018-09-01
2015-04-23,{'USD': 0.8179195140000001},2013-08-31,CAD,2018-09-01
2015-04-24,{'USD': 0.8251257814},2013-08-31,CAD,2018-09-01
2015-04-27,{'USD': 0.8226529837000001},2013-08-31,CAD,2018-09-01
2015-04-28,{'USD': 0.8285562633},2013-08-31,CAD,2018-09-01
2015-04-29,{'USD': 0.8295882974000001},2013-08-31,CAD,2018-09-01
2015-04-30,{'USD': 0.8319732938000001},2013-08-31,CAD,2018-09-01
2015-05-04,{'USD': 0.8253404381},2013-08-31,CAD,2018-09-01
2015-05-05,{'USD': 0.8271577381},2013-08-31,CAD,2018-09-01
2015-05-06,{'USD': 0.8326536665000001},2013-08-31,CAD,2018-09-01
2015-05-07,{'USD': 0.8285086112000001},2013-08-31,CAD,2018-09-01
2015-05-08,{'USD': 0.8262278183},2013-08-31,CAD,2018-09-01
2015-05-11,{'USD': 0.8255167815000001},2013-08-31,CAD,2018-09-01
2015-05-12,{'USD': 0.8305498079},2013-08-31,CAD,2018-09-01
2015-05-13,{'USD': 0.8351443882},2013-08-31,CAD,2018-09-01
2015-05-14,{'USD': 0.8368633199000001},2013-08-31,CAD,2018-09-01
2015-05-15,{'USD': 0.8307421531},2013-08-31,CAD,2018-09-01
2015-05-18,{'USD': 0.8293162455},2013-08-31,CAD,2018-09-01
2015-05-19,{'USD': 0.8209722426},2013-08-31,CAD,2018-09-01
2015-05-20,{'USD': 0.8188245692},2013-08-31,CAD,2018-09-01
2015-05-21,{'USD': 0.8186029412},2013-08-31,CAD,2018-09-01
2015-05-22,{'USD': 0.8196769457},2013-08-31,CAD,2018-09-01
2015-05-25,{'USD': 0.8134262004},2013-08-31,CAD,2018-09-01
2015-05-26,{'USD': 0.8081360947},2013-08-31,CAD,2018-09-01
2015-05-27,{'USD': 0.8028231468},2013-08-31,CAD,2018-09-01
2015-05-28,{'USD': 0.8015300868},2013-08-31,CAD,2018-09-01
2015-05-29,{'USD': 0.8036630037},2013-08-31,CAD,2018-09-01
2015-06-01,{'USD': 0.8004095663},2013-08-31,CAD,2018-09-01
2015-06-02,{'USD': 0.8001305862},2013-08-31,CAD,2018-09-01
2015-06-03,{'USD': 0.8035508083},2013-08-31,CAD,2018-09-01
2015-06-04,{'USD': 0.8032507630000001},2013-08-31,CAD,2018-09-01
2015-06-05,{'USD': 0.7999714754},2013-08-31,CAD,2018-09-01
2015-06-08,{'USD': 0.8042366165},2013-08-31,CAD,2018-09-01
2015-06-09,{'USD': 0.8099215206},2013-08-31,CAD,2018-09-01
2015-06-10,{'USD': 0.8172596189},2013-08-31,CAD,2018-09-01
2015-06-11,{'USD': 0.8116193367000001},2013-08-31,CAD,2018-09-01
2015-06-12,{'USD': 0.8128078818000001},2013-08-31,CAD,2018-09-01
2015-06-15,{'USD': 0.8102564103000001},2013-08-31,CAD,2018-09-01
2015-06-16,{'USD': 0.8101567579000001},2013-08-31,CAD,2018-09-01
2015-06-17,{'USD': 0.8121984590000001},2013-08-31,CAD,2018-09-01
2015-06-18,{'USD': 0.8223840773000001},2013-08-31,CAD,2018-09-01
2015-06-19,{'USD': 0.814929679},2013-08-31,CAD,2018-09-01
2015-06-22,{'USD': 0.8174220045},2013-08-31,CAD,2018-09-01
2015-06-23,{'USD': 0.8104159132000001},2013-08-31,CAD,2018-09-01
2015-06-24,{'USD': 0.8129485971},2013-08-31,CAD,2018-09-01
2015-06-25,{'USD': 0.8074650526},2013-08-31,CAD,2018-09-01
2015-06-26,{'USD': 0.8087502707},2013-08-31,CAD,2018-09-01
2015-06-29,{'USD': 0.8081445993},2013-08-31,CAD,2018-09-01
2015-06-30,{'USD': 0.8085121757},2013-08-31,CAD,2018-09-01
2015-07-01,{'USD': 0.7984462667000001},2013-08-31,CAD,2018-09-01
2015-07-02,{'USD': 0.7925230968},2013-08-31,CAD,2018-09-01
2015-07-03,{'USD': 0.7947854738},2013-08-31,CAD,2018-09-01
2015-07-06,{'USD': 0.7911456087000001},2013-08-31,CAD,2018-09-01
2015-07-07,{'USD': 0.7849910233},2013-08-31,CAD,2018-09-01
2015-07-08,{'USD': 0.784738041},2013-08-31,CAD,2018-09-01
2015-07-09,{'USD': 0.7883326202000001},2013-08-31,CAD,2018-09-01
2015-07-10,{'USD': 0.7870109766000001},2013-08-31,CAD,2018-09-01
2015-07-13,{'USD': 0.7861259338000001},2013-08-31,CAD,2018-09-01
2015-07-14,{'USD': 0.7836743393000001},2013-08-31,CAD,2018-09-01
2015-07-15,{'USD': 0.7846756949},2013-08-31,CAD,2018-09-01
2015-07-16,{'USD': 0.7723525231},2013-08-31,CAD,2018-09-01
2015-07-17,{'USD': 0.7705208038},2013-08-31,CAD,2018-09-01
2015-07-20,{'USD': 0.7701369669},2013-08-31,CAD,2018-09-01
2015-07-21,{'USD': 0.7697265902},2013-08-31,CAD,2018-09-01
2015-07-22,{'USD': 0.7695348345},2013-08-31,CAD,2018-09-01
2015-07-23,{'USD': 0.7707238456000001},2013-08-31,CAD,2018-09-01
2015-07-24,{'USD': 0.763896648},2013-08-31,CAD,2018-09-01
2015-07-27,{'USD': 0.7674370185},2013-08-31,CAD,2018-09-01
2015-07-28,{'USD': 0.7683997770000001},2013-08-31,CAD,2018-09-01
2015-07-29,{'USD': 0.7719224578},2013-08-31,CAD,2018-09-01
2015-07-30,{'USD': 0.7703938115000001},2013-08-31,CAD,2018-09-01
2015-07-31,{'USD': 0.7663871419},2013-08-31,CAD,2018-09-01
2015-08-03,{'USD': 0.7602749236},2013-08-31,CAD,2018-09-01
2015-08-04,{'USD': 0.7615907829},2013-08-31,CAD,2018-09-01
2015-08-05,{'USD': 0.7592437561000001},2013-08-31,CAD,2018-09-01
2015-08-06,{'USD': 0.759436266},2013-08-31,CAD,2018-09-01
2015-08-07,{'USD': 0.7644099769},2013-08-31,CAD,2018-09-01
2015-08-10,{'USD': 0.7615341857},2013-08-31,CAD,2018-09-01
2015-08-11,{'USD': 0.7648401826},2013-08-31,CAD,2018-09-01
2015-08-12,{'USD': 0.7710651828},2013-08-31,CAD,2018-09-01
2015-08-13,{'USD': 0.7685230024},2013-08-31,CAD,2018-09-01
2015-08-14,{'USD': 0.7666598037},2013-08-31,CAD,2018-09-01
2015-08-17,{'USD': 0.7612646595},2013-08-31,CAD,2018-09-01
2015-08-18,{'USD': 0.7630743756},2013-08-31,CAD,2018-09-01
2015-08-19,{'USD': 0.7650890444},2013-08-31,CAD,2018-09-01
2015-08-20,{'USD': 0.7618366374000001},2013-08-31,CAD,2018-09-01
2015-08-21,{'USD': 0.7628998445},2013-08-31,CAD,2018-09-01
2015-08-24,{'USD': 0.7545943817},2013-08-31,CAD,2018-09-01
2015-08-25,{'USD': 0.7579210856},2013-08-31,CAD,2018-09-01
2015-08-26,{'USD': 0.7538512397},2013-08-31,CAD,2018-09-01
2015-08-27,{'USD': 0.756097561},2013-08-31,CAD,2018-09-01
2015-08-28,{'USD': 0.7535107664},2013-08-31,CAD,2018-09-01
2015-08-31,{'USD': 0.7545582991},2013-08-31,CAD,2018-09-01
2015-09-01,{'USD': 0.7563274098},2013-08-31,CAD,2018-09-01
2015-09-02,{'USD': 0.7544071318000001},2013-08-31,CAD,2018-09-01
2015-09-03,{'USD': 0.7539783791},2013-08-31,CAD,2018-09-01
2015-09-04,{'USD': 0.7558360478},2013-08-31,CAD,2018-09-01
2015-09-07,{'USD': 0.7530063505},2013-08-31,CAD,2018-09-01
2015-09-08,{'USD': 0.7563867995},2013-08-31,CAD,2018-09-01
2015-09-09,{'USD': 0.7548282171},2013-08-31,CAD,2018-09-01
2015-09-10,{'USD': 0.7546215086},2013-08-31,CAD,2018-09-01
2015-09-11,{'USD': 0.7539645366000001},2013-08-31,CAD,2018-09-01
2015-09-14,{'USD': 0.7545217914},2013-08-31,CAD,2018-09-01
2015-09-15,{'USD': 0.7554725040000001},2013-08-31,CAD,2018-09-01
2015-09-16,{'USD': 0.7547220542},2013-08-31,CAD,2018-09-01
2015-09-17,{'USD': 0.7579229481},2013-08-31,CAD,2018-09-01
2015-09-18,{'USD': 0.7676122614},2013-08-31,CAD,2018-09-01
2015-09-21,{'USD': 0.7585462882},2013-08-31,CAD,2018-09-01
2015-09-22,{'USD': 0.7535125642},2013-08-31,CAD,2018-09-01
2015-09-23,{'USD': 0.7538877620000001},2013-08-31,CAD,2018-09-01
2015-09-24,{'USD': 0.7474566128},2013-08-31,CAD,2018-09-01
2015-09-25,{'USD': 0.7511620074},2013-08-31,CAD,2018-09-01
2015-09-28,{'USD': 0.7486093425},2013-08-31,CAD,2018-09-01
2015-09-29,{'USD': 0.7469333333},2013-08-31,CAD,2018-09-01
2015-09-30,{'USD': 0.7451775974},2013-08-31,CAD,2018-09-01
2015-10-01,{'USD': 0.7536320022},2013-08-31,CAD,2018-09-01
2015-10-02,{'USD': 0.7553299492000001},2013-08-31,CAD,2018-09-01
2015-10-05,{'USD': 0.7625381744},2013-08-31,CAD,2018-09-01
2015-10-06,{'USD': 0.7634854772},2013-08-31,CAD,2018-09-01
2015-10-07,{'USD': 0.7690627347000001},2013-08-31,CAD,2018-09-01
2015-10-08,{'USD': 0.7664646189000001},2013-08-31,CAD,2018-09-01
2015-10-09,{'USD': 0.7730303443000001},2013-08-31,CAD,2018-09-01
2015-10-12,{'USD': 0.7735682220000001},2013-08-31,CAD,2018-09-01
2015-10-13,{'USD': 0.7664420485},2013-08-31,CAD,2018-09-01
2015-10-14,{'USD': 0.7701133909000001},2013-08-31,CAD,2018-09-01
2015-10-15,{'USD': 0.775210084},2013-08-31,CAD,2018-09-01
2015-10-16,{'USD': 0.7735784814000001},2013-08-31,CAD,2018-09-01
2015-10-19,{'USD': 0.7724763138},2013-08-31,CAD,2018-09-01
2015-10-20,{'USD': 0.7690695158},2013-08-31,CAD,2018-09-01
2015-10-21,{'USD': 0.7690327824000001},2013-08-31,CAD,2018-09-01
2015-10-22,{'USD': 0.7619721156},2013-08-31,CAD,2018-09-01
2015-10-23,{'USD': 0.7653110543},2013-08-31,CAD,2018-09-01
2015-10-26,{'USD': 0.7603231598},2013-08-31,CAD,2018-09-01
2015-10-27,{'USD': 0.7564628642},2013-08-31,CAD,2018-09-01
2015-10-28,{'USD': 0.7570170047},2013-08-31,CAD,2018-09-01
2015-10-29,{'USD': 0.7584484075},2013-08-31,CAD,2018-09-01
2015-10-30,{'USD': 0.7590079228000001},2013-08-31,CAD,2018-09-01
2015-11-02,{'USD': 0.7634602076},2013-08-31,CAD,2018-09-01
2015-11-03,{'USD': 0.7619047619},2013-08-31,CAD,2018-09-01
2015-11-04,{'USD': 0.7651133501},2013-08-31,CAD,2018-09-01
2015-11-05,{'USD': 0.7599860335},2013-08-31,CAD,2018-09-01
2015-11-06,{'USD': 0.7574954679},2013-08-31,CAD,2018-09-01
2015-11-09,{'USD': 0.7543577179000001},2013-08-31,CAD,2018-09-01
2015-11-10,{'USD': 0.7540833568},2013-08-31,CAD,2018-09-01
2015-11-11,{'USD': 0.7539576444},2013-08-31,CAD,2018-09-01
2015-11-12,{'USD': 0.7504372770000001},2013-08-31,CAD,2018-09-01
2015-11-13,{'USD': 0.7515710096},2013-08-31,CAD,2018-09-01
2015-11-16,{'USD': 0.750227384},2013-08-31,CAD,2018-09-01
2015-11-17,{'USD': 0.7514084507000001},2013-08-31,CAD,2018-09-01
2015-11-18,{'USD': 0.7499121142},2013-08-31,CAD,2018-09-01
2015-11-19,{'USD': 0.7524466662},2013-08-31,CAD,2018-09-01
2015-11-20,{'USD': 0.7511420339},2013-08-31,CAD,2018-09-01
2015-11-23,{'USD': 0.7475038672000001},2013-08-31,CAD,2018-09-01
2015-11-24,{'USD': 0.7485417106000001},2013-08-31,CAD,2018-09-01
2015-11-25,{'USD': 0.7503544088},2013-08-31,CAD,2018-09-01
2015-11-26,{'USD': 0.7516113039000001},2013-08-31,CAD,2018-09-01
2015-11-27,{'USD': 0.7492387225},2013-08-31,CAD,2018-09-01
2015-11-30,{'USD': 0.7480025454},2013-08-31,CAD,2018-09-01
2015-12-01,{'USD': 0.750814563},2013-08-31,CAD,2018-09-01
2015-12-02,{'USD': 0.7471134892},2013-08-31,CAD,2018-09-01
2015-12-03,{'USD': 0.7507915289},2013-08-31,CAD,2018-09-01
2015-12-04,{'USD': 0.7497936726000001},2013-08-31,CAD,2018-09-01
2015-12-07,{'USD': 0.7428865979},2013-08-31,CAD,2018-09-01
2015-12-08,{'USD': 0.735145001},2013-08-31,CAD,2018-09-01
2015-12-09,{'USD': 0.7369165488},2013-08-31,CAD,2018-09-01
2015-12-10,{'USD': 0.7385435648},2013-08-31,CAD,2018-09-01
2015-12-11,{'USD': 0.7318540302000001},2013-08-31,CAD,2018-09-01
2015-12-14,{'USD': 0.7270620945},2013-08-31,CAD,2018-09-01
2015-12-15,{'USD': 0.7293118322000001},2013-08-31,CAD,2018-09-01
2015-12-16,{'USD': 0.7264451827},2013-08-31,CAD,2018-09-01
2015-12-17,{'USD': 0.7229743248},2013-08-31,CAD,2018-09-01
2015-12-18,{'USD': 0.7165244991},2013-08-31,CAD,2018-09-01
2015-12-21,{'USD': 0.7165930516},2013-08-31,CAD,2018-09-01
2015-12-22,{'USD': 0.7185408739},2013-08-31,CAD,2018-09-01
2015-12-23,{'USD': 0.7192936215},2013-08-31,CAD,2018-09-01
2015-12-24,{'USD': 0.7210037542000001},2013-08-31,CAD,2018-09-01
2015-12-28,{'USD': 0.7208522391000001},2013-08-31,CAD,2018-09-01
2015-12-29,{'USD': 0.7185880192},2013-08-31,CAD,2018-09-01
2015-12-30,{'USD': 0.7201898359000001},2013-08-31,CAD,2018-09-01
2015-12-31,{'USD': 0.7202302196},2013-08-31,CAD,2018-09-01
2016-01-04,{'USD': 0.7182968626},2013-08-31,CAD,2018-09-01
2016-01-05,{'USD': 0.7175480769},2013-08-31,CAD,2018-09-01
2016-01-06,{'USD': 0.7096518465},2013-08-31,CAD,2018-09-01
2016-01-07,{'USD': 0.7075520833000001},2013-08-31,CAD,2018-09-01
2016-01-08,{'USD': 0.7088962861},2013-08-31,CAD,2018-09-01
2016-01-11,{'USD': 0.7099634846},2013-08-31,CAD,2018-09-01
2016-01-12,{'USD': 0.7050097593},2013-08-31,CAD,2018-09-01
2016-01-13,{'USD': 0.7032052532},2013-08-31,CAD,2018-09-01
2016-01-14,{'USD': 0.6961717901000001},2013-08-31,CAD,2018-09-01
2016-01-15,{'USD': 0.6886238879000001},2013-08-31,CAD,2018-09-01
2016-01-18,{'USD': 0.6893670886000001},2013-08-31,CAD,2018-09-01
2016-01-19,{'USD': 0.6900317460000001},2013-08-31,CAD,2018-09-01
2016-01-20,{'USD': 0.6831819605},2013-08-31,CAD,2018-09-01
2016-01-21,{'USD': 0.6916190476},2013-08-31,CAD,2018-09-01
2016-01-22,{'USD': 0.7056672761},2013-08-31,CAD,2018-09-01
2016-01-25,{'USD': 0.7045143639},2013-08-31,CAD,2018-09-01
2016-01-26,{'USD': 0.7031990137},2013-08-31,CAD,2018-09-01
2016-01-27,{'USD': 0.7101950297},2013-08-31,CAD,2018-09-01
2016-01-28,{'USD': 0.7099693951},2013-08-31,CAD,2018-09-01
2016-01-29,{'USD': 0.7107986721},2013-08-31,CAD,2018-09-01
2016-02-01,{'USD': 0.7135645447000001},2013-08-31,CAD,2018-09-01
2016-02-02,{'USD': 0.7140334816},2013-08-31,CAD,2018-09-01
2016-02-03,{'USD': 0.7176709991},2013-08-31,CAD,2018-09-01
2016-02-04,{'USD': 0.7292724196},2013-08-31,CAD,2018-09-01
2016-02-05,{'USD': 0.7272137107000001},2013-08-31,CAD,2018-09-01
2016-02-08,{'USD': 0.7167947311},2013-08-31,CAD,2018-09-01
2016-02-09,{'USD': 0.7191960571},2013-08-31,CAD,2018-09-01
2016-02-10,{'USD': 0.7215563105},2013-08-31,CAD,2018-09-01
2016-02-11,{'USD': 0.7162605732},2013-08-31,CAD,2018-09-01
2016-02-12,{'USD': 0.7182443623},2013-08-31,CAD,2018-09-01
2016-02-15,{'USD': 0.7234372978},2013-08-31,CAD,2018-09-01
2016-02-16,{'USD': 0.7236552171},2013-08-31,CAD,2018-09-01
2016-02-17,{'USD': 0.7237278222},2013-08-31,CAD,2018-09-01
2016-02-18,{'USD': 0.7307489451},2013-08-31,CAD,2018-09-01
2016-02-19,{'USD': 0.7264632709000001},2013-08-31,CAD,2018-09-01
2016-02-22,{'USD': 0.7288471708},2013-08-31,CAD,2018-09-01
2016-02-23,{'USD': 0.7278380524},2013-08-31,CAD,2018-09-01
2016-02-24,{'USD': 0.7225768244},2013-08-31,CAD,2018-09-01
2016-02-25,{'USD': 0.7339101498},2013-08-31,CAD,2018-09-01
2016-02-26,{'USD': 0.7382118184},2013-08-31,CAD,2018-09-01
2016-02-29,{'USD': 0.7373196993000001},2013-08-31,CAD,2018-09-01
2016-03-01,{'USD': 0.7396421525},2013-08-31,CAD,2018-09-01
2016-03-02,{'USD': 0.7438163755},2013-08-31,CAD,2018-09-01
2016-03-03,{'USD': 0.744400437},2013-08-31,CAD,2018-09-01
2016-03-04,{'USD': 0.7453964803},2013-08-31,CAD,2018-09-01
2016-03-07,{'USD': 0.7475429975},2013-08-31,CAD,2018-09-01
2016-03-08,{'USD': 0.7504593399},2013-08-31,CAD,2018-09-01
2016-03-09,{'USD': 0.7462087725000001},2013-08-31,CAD,2018-09-01
2016-03-10,{'USD': 0.752703827},2013-08-31,CAD,2018-09-01
2016-03-11,{'USD': 0.7545244251000001},2013-08-31,CAD,2018-09-01
2016-03-14,{'USD': 0.7544954875000001},2013-08-31,CAD,2018-09-01
2016-03-15,{'USD': 0.7489886731000001},2013-08-31,CAD,2018-09-01
2016-03-16,{'USD': 0.7476686039},2013-08-31,CAD,2018-09-01
2016-03-17,{'USD': 0.7694034419},2013-08-31,CAD,2018-09-01
2016-03-18,{'USD': 0.7711082245},2013-08-31,CAD,2018-09-01
2016-03-21,{'USD': 0.7665782493000001},2013-08-31,CAD,2018-09-01
2016-03-22,{'USD': 0.7638122488},2013-08-31,CAD,2018-09-01
2016-03-23,{'USD': 0.761174707},2013-08-31,CAD,2018-09-01
2016-03-24,{'USD': 0.7525807975000001},2013-08-31,CAD,2018-09-01
2016-03-29,{'USD': 0.7593786039},2013-08-31,CAD,2018-09-01
2016-03-30,{'USD': 0.7674686547},2013-08-31,CAD,2018-09-01
2016-03-31,{'USD': 0.7724928756},2013-08-31,CAD,2018-09-01
2016-04-01,{'USD': 0.7675574057},2013-08-31,CAD,2018-09-01
2016-04-04,{'USD': 0.7672599784},2013-08-31,CAD,2018-09-01
2016-04-05,{'USD': 0.7594200962000001},2013-08-31,CAD,2018-09-01
2016-04-06,{'USD': 0.760193133},2013-08-31,CAD,2018-09-01
2016-04-07,{'USD': 0.7623775661000001},2013-08-31,CAD,2018-09-01
2016-04-08,{'USD': 0.7646188009},2013-08-31,CAD,2018-09-01
2016-04-11,{'USD': 0.7699067189000001},2013-08-31,CAD,2018-09-01
2016-04-12,{'USD': 0.7766116942},2013-08-31,CAD,2018-09-01
2016-04-13,{'USD': 0.7810037329},2013-08-31,CAD,2018-09-01
2016-04-14,{'USD': 0.7795482888},2013-08-31,CAD,2018-09-01
2016-04-15,{'USD': 0.7763329893},2013-08-31,CAD,2018-09-01
2016-04-18,{'USD': 0.7737476047},2013-08-31,CAD,2018-09-01
2016-04-19,{'USD': 0.7867249272},2013-08-31,CAD,2018-09-01
2016-04-20,{'USD': 0.7890576243},2013-08-31,CAD,2018-09-01
2016-04-21,{'USD': 0.7915098285000001},2013-08-31,CAD,2018-09-01
2016-04-22,{'USD': 0.7853158555},2013-08-31,CAD,2018-09-01
2016-04-25,{'USD': 0.7884642307},2013-08-31,CAD,2018-09-01
2016-04-26,{'USD': 0.7906276268},2013-08-31,CAD,2018-09-01
2016-04-27,{'USD': 0.7946987274},2013-08-31,CAD,2018-09-01
2016-04-28,{'USD': 0.7963819941},2013-08-31,CAD,2018-09-01
2016-04-29,{'USD': 0.7981940361000001},2013-08-31,CAD,2018-09-01
2016-05-02,{'USD': 0.7987906589},2013-08-31,CAD,2018-09-01
2016-05-03,{'USD': 0.794628752},2013-08-31,CAD,2018-09-01
2016-05-04,{'USD': 0.7842535787},2013-08-31,CAD,2018-09-01
2016-05-05,{'USD': 0.7800204569},2013-08-31,CAD,2018-09-01
2016-05-06,{'USD': 0.7764490046},2013-08-31,CAD,2018-09-01
2016-05-09,{'USD': 0.7729091772000001},2013-08-31,CAD,2018-09-01
2016-05-10,{'USD': 0.7715002713},2013-08-31,CAD,2018-09-01
2016-05-11,{'USD': 0.7768623179},2013-08-31,CAD,2018-09-01
2016-05-12,{'USD': 0.7803892010000001},2013-08-31,CAD,2018-09-01
2016-05-13,{'USD': 0.7762500855000001},2013-08-31,CAD,2018-09-01
2016-05-16,{'USD': 0.7738144048000001},2013-08-31,CAD,2018-09-01
2016-05-17,{'USD': 0.7735629827},2013-08-31,CAD,2018-09-01
2016-05-18,{'USD': 0.7705814033},2013-08-31,CAD,2018-09-01
2016-05-19,{'USD': 0.7627903808000001},2013-08-31,CAD,2018-09-01
2016-05-20,{'USD': 0.7629896627},2013-08-31,CAD,2018-09-01
2016-05-23,{'USD': 0.7605968125},2013-08-31,CAD,2018-09-01
2016-05-24,{'USD': 0.7605557069000001},2013-08-31,CAD,2018-09-01
2016-05-25,{'USD': 0.7630065717000001},2013-08-31,CAD,2018-09-01
2016-05-26,{'USD': 0.7732465554},2013-08-31,CAD,2018-09-01
2016-05-27,{'USD': 0.767032967},2013-08-31,CAD,2018-09-01
2016-05-30,{'USD': 0.7669374828000001},2013-08-31,CAD,2018-09-01
2016-05-31,{'USD': 0.7676531315},2013-08-31,CAD,2018-09-01
2016-06-01,{'USD': 0.7660770602},2013-08-31,CAD,2018-09-01
2016-06-02,{'USD': 0.7630609739},2013-08-31,CAD,2018-09-01
2016-06-03,{'USD': 0.7642866932},2013-08-31,CAD,2018-09-01
2016-06-06,{'USD': 0.7738833958},2013-08-31,CAD,2018-09-01
2016-06-07,{'USD': 0.7823509135000001},2013-08-31,CAD,2018-09-01
2016-06-08,{'USD': 0.7884961885},2013-08-31,CAD,2018-09-01
2016-06-09,{'USD': 0.7844940867},2013-08-31,CAD,2018-09-01
2016-06-10,{'USD': 0.7844552394000001},2013-08-31,CAD,2018-09-01
2016-06-13,{'USD': 0.7830437804},2013-08-31,CAD,2018-09-01
2016-06-14,{'USD': 0.7768703717000001},2013-08-31,CAD,2018-09-01
2016-06-15,{'USD': 0.7778085607},2013-08-31,CAD,2018-09-01
2016-06-16,{'USD': 0.7690295939},2013-08-31,CAD,2018-09-01
2016-06-17,{'USD': 0.7751222536},2013-08-31,CAD,2018-09-01
2016-06-20,{'USD': 0.7804407713},2013-08-31,CAD,2018-09-01
2016-06-21,{'USD': 0.7829215971},2013-08-31,CAD,2018-09-01
2016-06-22,{'USD': 0.7835960831000001},2013-08-31,CAD,2018-09-01
2016-06-23,{'USD': 0.7845284838000001},2013-08-31,CAD,2018-09-01
2016-06-24,{'USD': 0.7688993885000001},2013-08-31,CAD,2018-09-01
2016-06-27,{'USD': 0.7664111498},2013-08-31,CAD,2018-09-01
2016-06-28,{'USD': 0.7669344785000001},2013-08-31,CAD,2018-09-01
2016-06-29,{'USD': 0.7697646977},2013-08-31,CAD,2018-09-01
2016-06-30,{'USD': 0.7718298109},2013-08-31,CAD,2018-09-01
2016-07-01,{'USD': 0.7738012509000001},2013-08-31,CAD,2018-09-01
2016-07-04,{'USD': 0.7773590173},2013-08-31,CAD,2018-09-01
2016-07-05,{'USD': 0.773061451},2013-08-31,CAD,2018-09-01
2016-07-06,{'USD': 0.7676676607},2013-08-31,CAD,2018-09-01
2016-07-07,{'USD': 0.7733109994},2013-08-31,CAD,2018-09-01
2016-07-08,{'USD': 0.7684298209},2013-08-31,CAD,2018-09-01
2016-07-11,{'USD': 0.7653252061},2013-08-31,CAD,2018-09-01
2016-07-12,{'USD': 0.7675062275000001},2013-08-31,CAD,2018-09-01
2016-07-13,{'USD': 0.766122336},2013-08-31,CAD,2018-09-01
2016-07-14,{'USD': 0.7736097629},2013-08-31,CAD,2018-09-01
2016-07-15,{'USD': 0.7772578054},2013-08-31,CAD,2018-09-01
2016-07-18,{'USD': 0.7721271394},2013-08-31,CAD,2018-09-01
2016-07-19,{'USD': 0.7682400446000001},2013-08-31,CAD,2018-09-01
2016-07-20,{'USD': 0.7657488527},2013-08-31,CAD,2018-09-01
2016-07-21,{'USD': 0.7662075682},2013-08-31,CAD,2018-09-01
2016-07-22,{'USD': 0.7629537268000001},2013-08-31,CAD,2018-09-01
2016-07-25,{'USD': 0.7592118908000001},2013-08-31,CAD,2018-09-01
2016-07-26,{'USD': 0.7556517557},2013-08-31,CAD,2018-09-01
2016-07-27,{'USD': 0.75815686},2013-08-31,CAD,2018-09-01
2016-07-28,{'USD': 0.7598492634},2013-08-31,CAD,2018-09-01
2016-07-29,{'USD': 0.7589291812000001},2013-08-31,CAD,2018-09-01
2016-08-01,{'USD': 0.7653390005},2013-08-31,CAD,2018-09-01
2016-08-02,{'USD': 0.7662239869},2013-08-31,CAD,2018-09-01
2016-08-03,{'USD': 0.7633587786},2013-08-31,CAD,2018-09-01
2016-08-04,{'USD': 0.7660979637},2013-08-31,CAD,2018-09-01
2016-08-05,{'USD': 0.7678436231},2013-08-31,CAD,2018-09-01
2016-08-08,{'USD': 0.7607905030000001},2013-08-31,CAD,2018-09-01
2016-08-09,{'USD': 0.7604860301},2013-08-31,CAD,2018-09-01
2016-08-10,{'USD': 0.7682901697000001},2013-08-31,CAD,2018-09-01
