,rates,start_at,base,end_at
2017-11-29,{'USD': 0.0539836137},2013-08-31,MXN,2018-09-01
2017-11-30,{'USD': 0.0538505238},2013-08-31,MXN,2018-09-01
2017-12-01,{'USD': 0.0535500266},2013-08-31,MXN,2018-09-01
2017-12-04,{'USD': 0.053683896200000004},2013-08-31,MXN,2018-09-01
2017-12-05,{'USD': 0.0536548913},2013-08-31,MXN,2018-09-01
2017-12-06,{'USD': 0.0532225375},2013-08-31,MXN,2018-09-01
2017-12-07,{'USD': 0.052810101400000004},2013-08-31,MXN,2018-09-01
2017-12-08,{'USD': 0.052843095300000004},2013-08-31,MXN,2018-09-01
2017-12-11,{'USD': 0.0528869002},2013-08-31,MXN,2018-09-01
2017-12-12,{'USD': 0.0523943963},2013-08-31,MXN,2018-09-01
2017-12-13,{'USD': 0.0520618923},2013-08-31,MXN,2018-09-01
2017-12-14,{'USD': 0.0523565995},2013-08-31,MXN,2018-09-01
2017-12-15,{'USD': 0.0521740668},2013-08-31,MXN,2018-09-01
2017-12-18,{'USD': 0.0524880072},2013-08-31,MXN,2018-09-01
2017-12-19,{'USD': 0.052517490300000004},2013-08-31,MXN,2018-09-01
2017-12-20,{'USD': 0.0519583631},2013-08-31,MXN,2018-09-01
2017-12-21,{'USD': 0.0517851217},2013-08-31,MXN,2018-09-01
2017-12-22,{'USD': 0.051255108},2013-08-31,MXN,2018-09-01
2017-12-27,{'USD': 0.0505694645},2013-08-31,MXN,2018-09-01
2017-12-28,{'USD': 0.0508539579},2013-08-31,MXN,2018-09-01
2017-12-29,{'USD': 0.050686355700000005},2013-08-31,MXN,2018-09-01
2018-01-02,{'USD': 0.0512240271},2013-08-31,MXN,2018-09-01
2018-01-03,{'USD': 0.051416597200000004},2013-08-31,MXN,2018-09-01
2018-01-04,{'USD': 0.051733157200000005},2013-08-31,MXN,2018-09-01
2018-01-05,{'USD': 0.051636108},2013-08-31,MXN,2018-09-01
2018-01-08,{'USD': 0.051871813},2013-08-31,MXN,2018-09-01
2018-01-09,{'USD': 0.052034137},2013-08-31,MXN,2018-09-01
2018-01-10,{'USD': 0.0518460873},2013-08-31,MXN,2018-09-01
2018-01-11,{'USD': 0.0515640421},2013-08-31,MXN,2018-09-01
2018-01-12,{'USD': 0.0523245788},2013-08-31,MXN,2018-09-01
2018-01-15,{'USD': 0.0531023595},2013-08-31,MXN,2018-09-01
2018-01-16,{'USD': 0.0532693346},2013-08-31,MXN,2018-09-01
2018-01-17,{'USD': 0.0531985387},2013-08-31,MXN,2018-09-01
2018-01-18,{'USD': 0.0536213591},2013-08-31,MXN,2018-09-01
2018-01-19,{'USD': 0.0537130134},2013-08-31,MXN,2018-09-01
2018-01-22,{'USD': 0.0536652314},2013-08-31,MXN,2018-09-01
2018-01-23,{'USD': 0.053112886000000005},2013-08-31,MXN,2018-09-01
2018-01-24,{'USD': 0.0539282674},2013-08-31,MXN,2018-09-01
2018-01-25,{'USD': 0.0542240287},2013-08-31,MXN,2018-09-01
2018-01-26,{'USD': 0.053912515700000004},2013-08-31,MXN,2018-09-01
2018-01-29,{'USD': 0.0537478942},2013-08-31,MXN,2018-09-01
2018-01-30,{'USD': 0.0537033754},2013-08-31,MXN,2018-09-01
2018-01-31,{'USD': 0.053633396800000004},2013-08-31,MXN,2018-09-01
2018-02-01,{'USD': 0.053862781500000005},2013-08-31,MXN,2018-09-01
2018-02-02,{'USD': 0.0541811242},2013-08-31,MXN,2018-09-01
2018-02-05,{'USD': 0.0537957577},2013-08-31,MXN,2018-09-01
2018-02-06,{'USD': 0.053160572600000004},2013-08-31,MXN,2018-09-01
2018-02-07,{'USD': 0.0535345471},2013-08-31,MXN,2018-09-01
2018-02-08,{'USD': 0.053283928700000004},2013-08-31,MXN,2018-09-01
2018-02-09,{'USD': 0.0531455147},2013-08-31,MXN,2018-09-01
2018-02-12,{'USD': 0.0536993572},2013-08-31,MXN,2018-09-01
2018-02-13,{'USD': 0.0536735458},2013-08-31,MXN,2018-09-01
2018-02-14,{'USD': 0.053702833900000004},2013-08-31,MXN,2018-09-01
2018-02-15,{'USD': 0.0540214477},2013-08-31,MXN,2018-09-01
2018-02-16,{'USD': 0.054044210100000004},2013-08-31,MXN,2018-09-01
2018-02-19,{'USD': 0.053926510500000004},2013-08-31,MXN,2018-09-01
2018-02-20,{'USD': 0.053651707400000005},2013-08-31,MXN,2018-09-01
2018-02-21,{'USD': 0.0534106092},2013-08-31,MXN,2018-09-01
2018-02-22,{'USD': 0.0532048143},2013-08-31,MXN,2018-09-01
2018-02-23,{'USD': 0.0538520481},2013-08-31,MXN,2018-09-01
2018-02-26,{'USD': 0.053757810600000004},2013-08-31,MXN,2018-09-01
2018-02-27,{'USD': 0.05341178},2013-08-31,MXN,2018-09-01
2018-02-28,{'USD': 0.053234657000000005},2013-08-31,MXN,2018-09-01
2018-03-01,{'USD': 0.0528337761},2013-08-31,MXN,2018-09-01
2018-03-02,{'USD': 0.0528319051},2013-08-31,MXN,2018-09-01
2018-03-05,{'USD': 0.052913533400000004},2013-08-31,MXN,2018-09-01
2018-03-06,{'USD': 0.0535742036},2013-08-31,MXN,2018-09-01
2018-03-07,{'USD': 0.0530511798},2013-08-31,MXN,2018-09-01
2018-03-08,{'USD': 0.053496365000000004},2013-08-31,MXN,2018-09-01
2018-03-09,{'USD': 0.0537170578},2013-08-31,MXN,2018-09-01
2018-03-12,{'USD': 0.0535297803},2013-08-31,MXN,2018-09-01
2018-03-13,{'USD': 0.0540099485},2013-08-31,MXN,2018-09-01
2018-03-14,{'USD': 0.0538285789},2013-08-31,MXN,2018-09-01
2018-03-15,{'USD': 0.053506935000000005},2013-08-31,MXN,2018-09-01
2018-03-16,{'USD': 0.0533932331},2013-08-31,MXN,2018-09-01
2018-03-19,{'USD': 0.0530855519},2013-08-31,MXN,2018-09-01
2018-03-20,{'USD': 0.0533539633},2013-08-31,MXN,2018-09-01
2018-03-21,{'USD': 0.053914577500000005},2013-08-31,MXN,2018-09-01
2018-03-22,{'USD': 0.0540732773},2013-08-31,MXN,2018-09-01
2018-03-23,{'USD': 0.0539588469},2013-08-31,MXN,2018-09-01
2018-03-26,{'USD': 0.0542493345},2013-08-31,MXN,2018-09-01
2018-03-27,{'USD': 0.0543033281},2013-08-31,MXN,2018-09-01
2018-03-28,{'USD': 0.0544428587},2013-08-31,MXN,2018-09-01
2018-03-29,{'USD': 0.0546994659},2013-08-31,MXN,2018-09-01
2018-04-03,{'USD': 0.054962132000000004},2013-08-31,MXN,2018-09-01
2018-04-04,{'USD': 0.0545115453},2013-08-31,MXN,2018-09-01
2018-04-05,{'USD': 0.055277514800000004},2013-08-31,MXN,2018-09-01
2018-04-06,{'USD': 0.054783111},2013-08-31,MXN,2018-09-01
2018-04-09,{'USD': 0.0544704362},2013-08-31,MXN,2018-09-01
2018-04-10,{'USD': 0.0547484697},2013-08-31,MXN,2018-09-01
2018-04-11,{'USD': 0.054668979900000005},2013-08-31,MXN,2018-09-01
2018-04-12,{'USD': 0.0550588656},2013-08-31,MXN,2018-09-01
2018-04-13,{'USD': 0.0551930884},2013-08-31,MXN,2018-09-01
2018-04-16,{'USD': 0.0553717787},2013-08-31,MXN,2018-09-01
2018-04-17,{'USD': 0.055643363700000004},2013-08-31,MXN,2018-09-01
2018-04-18,{'USD': 0.055633647800000005},2013-08-31,MXN,2018-09-01
2018-04-19,{'USD': 0.055112432600000004},2013-08-31,MXN,2018-09-01
2018-04-20,{'USD': 0.054123575300000004},2013-08-31,MXN,2018-09-01
2018-04-23,{'USD': 0.053441048000000005},2013-08-31,MXN,2018-09-01
2018-04-24,{'USD': 0.053101847},2013-08-31,MXN,2018-09-01
2018-04-25,{'USD': 0.052477669500000004},2013-08-31,MXN,2018-09-01
2018-04-26,{'USD': 0.0532623635},2013-08-31,MXN,2018-09-01
2018-04-27,{'USD': 0.053188442200000005},2013-08-31,MXN,2018-09-01
2018-04-30,{'USD': 0.0534523425},2013-08-31,MXN,2018-09-01
2018-05-02,{'USD': 0.0527828942},2013-08-31,MXN,2018-09-01
2018-05-03,{'USD': 0.0525598377},2013-08-31,MXN,2018-09-01
2018-05-04,{'USD': 0.0522034578},2013-08-31,MXN,2018-09-01
2018-05-07,{'USD': 0.0516994983},2013-08-31,MXN,2018-09-01
2018-05-08,{'USD': 0.051210589},2013-08-31,MXN,2018-09-01
2018-05-09,{'USD': 0.051193097800000004},2013-08-31,MXN,2018-09-01
2018-05-10,{'USD': 0.051518936800000005},2013-08-31,MXN,2018-09-01
2018-05-11,{'USD': 0.0519330189},2013-08-31,MXN,2018-09-01
2018-05-14,{'USD': 0.0517065133},2013-08-31,MXN,2018-09-01
2018-05-15,{'USD': 0.050695825},2013-08-31,MXN,2018-09-01
2018-05-16,{'USD': 0.0506092088},2013-08-31,MXN,2018-09-01
2018-05-17,{'USD': 0.0509539019},2013-08-31,MXN,2018-09-01
2018-05-18,{'USD': 0.0505661382},2013-08-31,MXN,2018-09-01
2018-05-21,{'USD': 0.0499914973},2013-08-31,MXN,2018-09-01
2018-05-22,{'USD': 0.0506523737},2013-08-31,MXN,2018-09-01
2018-05-23,{'USD': 0.050130593},2013-08-31,MXN,2018-09-01
2018-05-24,{'USD': 0.050781114700000005},2013-08-31,MXN,2018-09-01
2018-05-25,{'USD': 0.0510085939},2013-08-31,MXN,2018-09-01
2018-05-28,{'USD': 0.051148693200000005},2013-08-31,MXN,2018-09-01
2018-05-29,{'USD': 0.0506403432},2013-08-31,MXN,2018-09-01
2018-05-30,{'USD': 0.0508358281},2013-08-31,MXN,2018-09-01
2018-05-31,{'USD': 0.050326721500000005},2013-08-31,MXN,2018-09-01
2018-06-01,{'USD': 0.0501172509},2013-08-31,MXN,2018-09-01
2018-06-04,{'USD': 0.0502308901},2013-08-31,MXN,2018-09-01
2018-06-05,{'USD': 0.0490597752},2013-08-31,MXN,2018-09-01
2018-06-06,{'USD': 0.0490850529},2013-08-31,MXN,2018-09-01
2018-06-07,{'USD': 0.0492067715},2013-08-31,MXN,2018-09-01
2018-06-08,{'USD': 0.0488175634},2013-08-31,MXN,2018-09-01
2018-06-11,{'USD': 0.0489872234},2013-08-31,MXN,2018-09-01
2018-06-12,{'USD': 0.048536453800000004},2013-08-31,MXN,2018-09-01
2018-06-13,{'USD': 0.0483834483},2013-08-31,MXN,2018-09-01
2018-06-14,{'USD': 0.0487448107},2013-08-31,MXN,2018-09-01
2018-06-15,{'USD': 0.0481357564},2013-08-31,MXN,2018-09-01
2018-06-18,{'USD': 0.0484401787},2013-08-31,MXN,2018-09-01
2018-06-19,{'USD': 0.048371336200000004},2013-08-31,MXN,2018-09-01
2018-06-20,{'USD': 0.04889482},2013-08-31,MXN,2018-09-01
2018-06-21,{'USD': 0.0490381918},2013-08-31,MXN,2018-09-01
2018-06-22,{'USD': 0.0494678637},2013-08-31,MXN,2018-09-01
2018-06-25,{'USD': 0.0499025408},2013-08-31,MXN,2018-09-01
2018-06-26,{'USD': 0.0502302363},2013-08-31,MXN,2018-09-01
2018-06-27,{'USD': 0.0501084907},2013-08-31,MXN,2018-09-01
2018-06-28,{'USD': 0.0497293074},2013-08-31,MXN,2018-09-01
2018-06-29,{'USD': 0.050949011700000005},2013-08-31,MXN,2018-09-01
2018-07-02,{'USD': 0.049884279100000005},2013-08-31,MXN,2018-09-01
2018-07-03,{'USD': 0.0508387412},2013-08-31,MXN,2018-09-01
2018-07-04,{'USD': 0.051334738500000004},2013-08-31,MXN,2018-09-01
2018-07-05,{'USD': 0.0518494246},2013-08-31,MXN,2018-09-01
2018-07-06,{'USD': 0.0521855248},2013-08-31,MXN,2018-09-01
2018-07-09,{'USD': 0.0525459538},2013-08-31,MXN,2018-09-01
2018-07-10,{'USD': 0.0522619478},2013-08-31,MXN,2018-09-01
2018-07-11,{'USD': 0.052476947700000005},2013-08-31,MXN,2018-09-01
2018-07-12,{'USD': 0.0527852864},2013-08-31,MXN,2018-09-01
2018-07-13,{'USD': 0.052500811700000004},2013-08-31,MXN,2018-09-01
2018-07-16,{'USD': 0.0531905237},2013-08-31,MXN,2018-09-01
2018-07-17,{'USD': 0.0527979723},2013-08-31,MXN,2018-09-01
2018-07-18,{'USD': 0.0525912908},2013-08-31,MXN,2018-09-01
2018-07-19,{'USD': 0.0524184976},2013-08-31,MXN,2018-09-01
2018-07-20,{'USD': 0.0526688721},2013-08-31,MXN,2018-09-01
2018-07-23,{'USD': 0.0523652877},2013-08-31,MXN,2018-09-01
2018-07-24,{'USD': 0.053101439800000004},2013-08-31,MXN,2018-09-01
2018-07-25,{'USD': 0.053275363900000004},2013-08-31,MXN,2018-09-01
2018-07-26,{'USD': 0.0534928317},2013-08-31,MXN,2018-09-01
2018-07-27,{'USD': 0.053642374900000005},2013-08-31,MXN,2018-09-01
2018-07-30,{'USD': 0.053803647100000004},2013-08-31,MXN,2018-09-01
2018-07-31,{'USD': 0.053879349900000005},2013-08-31,MXN,2018-09-01
2018-08-01,{'USD': 0.0536415337},2013-08-31,MXN,2018-09-01
2018-08-02,{'USD': 0.0533078197},2013-08-31,MXN,2018-09-01
2018-08-03,{'USD': 0.053573740200000004},2013-08-31,MXN,2018-09-01
2018-08-06,{'USD': 0.0538175342},2013-08-31,MXN,2018-09-01
2018-08-07,{'USD': 0.0543131738},2013-08-31,MXN,2018-09-01
2018-08-08,{'USD': 0.0540352775},2013-08-31,MXN,2018-09-01
2018-08-09,{'USD': 0.053807559000000005},2013-08-31,MXN,2018-09-01
2018-08-10,{'USD': 0.0529064854},2013-08-31,MXN,2018-09-01
2018-08-13,{'USD': 0.0520803836},2013-08-31,MXN,2018-09-01
2018-08-14,{'USD': 0.0526797096},2013-08-31,MXN,2018-09-01
2018-08-15,{'USD': 0.052234295300000004},2013-08-31,MXN,2018-09-01
2018-08-16,{'USD': 0.0524030751},2013-08-31,MXN,2018-09-01
2018-08-17,{'USD': 0.052292832500000004},2013-08-31,MXN,2018-09-01
2018-08-20,{'USD': 0.052797041100000004},2013-08-31,MXN,2018-09-01
2018-08-21,{'USD': 0.052808705000000004},2013-08-31,MXN,2018-09-01
2018-08-22,{'USD': 0.0530844846},2013-08-31,MXN,2018-09-01
2018-08-23,{'USD': 0.0532519615},2013-08-31,MXN,2018-09-01
2018-08-24,{'USD': 0.052867134100000004},2013-08-31,MXN,2018-09-01
2018-08-27,{'USD': 0.0533369402},2013-08-31,MXN,2018-09-01
2018-08-28,{'USD': 0.053349734600000004},2013-08-31,MXN,2018-09-01
2018-08-29,{'USD': 0.052227975600000004},2013-08-31,MXN,2018-09-01
2018-08-30,{'USD': 0.0525823454},2013-08-31,MXN,2018-09-01
2018-08-31,{'USD': 0.0520999159},2013-08-31,MXN,2018-09-01
