,rates,start_at,base,end_at
2015-03-26,{'MXN': 14.9680123941},2013-08-31,USD,2018-09-01
2015-03-27,{'MXN': 15.1315401621},2013-08-31,USD,2018-09-01
2015-03-30,{'MXN': 15.2439834025},2013-08-31,USD,2018-09-01
2015-03-31,{'MXN': 15.347523004},2013-08-31,USD,2018-09-01
2015-04-01,{'MXN': 15.2344955834},2013-08-31,USD,2018-09-01
2015-04-02,{'MXN': 15.1122807018},2013-08-31,USD,2018-09-01
2015-04-07,{'MXN': 14.927537568},2013-08-31,USD,2018-09-01
2015-04-08,{'MXN': 14.8574848094},2013-08-31,USD,2018-09-01
2015-04-09,{'MXN': 14.901522183},2013-08-31,USD,2018-09-01
2015-04-10,{'MXN': 15.1832544939},2013-08-31,USD,2018-09-01
2015-04-13,{'MXN': 15.2954890068},2013-08-31,USD,2018-09-01
2015-04-14,{'MXN': 15.3599962136},2013-08-31,USD,2018-09-01
2015-04-15,{'MXN': 15.3249834578},2013-08-31,USD,2018-09-01
2015-04-16,{'MXN': 15.225002334},2013-08-31,USD,2018-09-01
2015-04-17,{'MXN': 15.1844830775},2013-08-31,USD,2018-09-01
2015-04-20,{'MXN': 15.3584817682},2013-08-31,USD,2018-09-01
2015-04-21,{'MXN': 15.4255140187},2013-08-31,USD,2018-09-01
2015-04-22,{'MXN': 15.4265102858},2013-08-31,USD,2018-09-01
2015-04-23,{'MXN': 15.420534719599999},2013-08-31,USD,2018-09-01
2015-04-24,{'MXN': 15.3580007391},2013-08-31,USD,2018-09-01
2015-04-27,{'MXN': 15.3937349843},2013-08-31,USD,2018-09-01
2015-04-28,{'MXN': 15.312986181},2013-08-31,USD,2018-09-01
2015-04-29,{'MXN': 15.2900381749},2013-08-31,USD,2018-09-01
2015-04-30,{'MXN': 15.2379848417},2013-08-31,USD,2018-09-01
2015-05-04,{'MXN': 15.5409791966},2013-08-31,USD,2018-09-01
2015-05-05,{'MXN': 15.4404965368},2013-08-31,USD,2018-09-01
2015-05-06,{'MXN': 15.3200356189},2013-08-31,USD,2018-09-01
2015-05-07,{'MXN': 15.3349845201},2013-08-31,USD,2018-09-01
2015-05-08,{'MXN': 15.3074592282},2013-08-31,USD,2018-09-01
2015-05-11,{'MXN': 15.1744749596},2013-08-31,USD,2018-09-01
2015-05-12,{'MXN': 15.4119583593},2013-08-31,USD,2018-09-01
2015-05-13,{'MXN': 15.2822386597},2013-08-31,USD,2018-09-01
2015-05-14,{'MXN': 15.2225238637},2013-08-31,USD,2018-09-01
2015-05-15,{'MXN': 15.2649187853},2013-08-31,USD,2018-09-01
2015-05-18,{'MXN': 15.0309948196},2013-08-31,USD,2018-09-01
2015-05-19,{'MXN': 15.1287119857},2013-08-31,USD,2018-09-01
2015-05-20,{'MXN': 15.1750314805},2013-08-31,USD,2018-09-01
2015-05-21,{'MXN': 15.1800053894},2013-08-31,USD,2018-09-01
2015-05-22,{'MXN': 15.2319957005},2013-08-31,USD,2018-09-01
2015-05-25,{'MXN': 15.2725450902},2013-08-31,USD,2018-09-01
2015-05-26,{'MXN': 15.2935200439},2013-08-31,USD,2018-09-01
2015-05-27,{'MXN': 15.3318604437},2013-08-31,USD,2018-09-01
2015-05-28,{'MXN': 15.3339757709},2013-08-31,USD,2018-09-01
2015-05-29,{'MXN': 15.3539653601},2013-08-31,USD,2018-09-01
2015-06-01,{'MXN': 15.4215095029},2013-08-31,USD,2018-09-01
2015-06-02,{'MXN': 15.4480007254},2013-08-31,USD,2018-09-01
2015-06-03,{'MXN': 15.4774564397},2013-08-31,USD,2018-09-01
2015-06-04,{'MXN': 15.5352125121},2013-08-31,USD,2018-09-01
2015-06-05,{'MXN': 15.5509894812},2013-08-31,USD,2018-09-01
2015-06-08,{'MXN': 15.6780146927},2013-08-31,USD,2018-09-01
2015-06-09,{'MXN': 15.5967641568},2013-08-31,USD,2018-09-01
2015-06-10,{'MXN': 15.4525223867},2013-08-31,USD,2018-09-01
2015-06-11,{'MXN': 15.504985755},2013-08-31,USD,2018-09-01
2015-06-12,{'MXN': 15.4300356506},2013-08-31,USD,2018-09-01
2015-06-15,{'MXN': 15.4459796755},2013-08-31,USD,2018-09-01
2015-06-16,{'MXN': 15.4510031208},2013-08-31,USD,2018-09-01
2015-06-17,{'MXN': 15.4129798741},2013-08-31,USD,2018-09-01
2015-06-18,{'MXN': 15.1944931603},2013-08-31,USD,2018-09-01
2015-06-19,{'MXN': 15.3240109744},2013-08-31,USD,2018-09-01
2015-06-22,{'MXN': 15.3255178493},2013-08-31,USD,2018-09-01
2015-06-23,{'MXN': 15.3770082114},2013-08-31,USD,2018-09-01
2015-06-24,{'MXN': 15.3830375457},2013-08-31,USD,2018-09-01
2015-06-25,{'MXN': 15.4880421203},2013-08-31,USD,2018-09-01
2015-06-26,{'MXN': 15.5524906267},2013-08-31,USD,2018-09-01
2015-06-29,{'MXN': 15.6255277104},2013-08-31,USD,2018-09-01
2015-06-30,{'MXN': 15.6700330682},2013-08-31,USD,2018-09-01
2015-07-01,{'MXN': 15.72},2013-08-31,USD,2018-09-01
2015-07-02,{'MXN': 15.8219772275},2013-08-31,USD,2018-09-01
2015-07-03,{'MXN': 15.7029560202},2013-08-31,USD,2018-09-01
2015-07-06,{'MXN': 15.85546875},2013-08-31,USD,2018-09-01
2015-07-07,{'MXN': 15.8300247004},2013-08-31,USD,2018-09-01
2015-07-08,{'MXN': 15.8250181422},2013-08-31,USD,2018-09-01
2015-07-09,{'MXN': 15.7599963814},2013-08-31,USD,2018-09-01
2015-07-10,{'MXN': 15.7080017881},2013-08-31,USD,2018-09-01
2015-07-13,{'MXN': 15.7550004525},2013-08-31,USD,2018-09-01
2015-07-14,{'MXN': 15.6899646451},2013-08-31,USD,2018-09-01
2015-07-15,{'MXN': 15.6550095377},2013-08-31,USD,2018-09-01
2015-07-16,{'MXN': 15.8259869329},2013-08-31,USD,2018-09-01
2015-07-17,{'MXN': 15.8087060336},2013-08-31,USD,2018-09-01
2015-07-20,{'MXN': 15.9074824917},2013-08-31,USD,2018-09-01
2015-07-21,{'MXN': 15.9769945707},2013-08-31,USD,2018-09-01
2015-07-22,{'MXN': 16.06796918},2013-08-31,USD,2018-09-01
2015-07-23,{'MXN': 16.0774615874},2013-08-31,USD,2018-09-01
2015-07-24,{'MXN': 16.2790017369},2013-08-31,USD,2018-09-01
2015-07-27,{'MXN': 16.3279978296},2013-08-31,USD,2018-09-01
2015-07-28,{'MXN': 16.2304761905},2013-08-31,USD,2018-09-01
2015-07-29,{'MXN': 16.2914777879},2013-08-31,USD,2018-09-01
2015-07-30,{'MXN': 16.3814696486},2013-08-31,USD,2018-09-01
2015-07-31,{'MXN': 16.1824564603},2013-08-31,USD,2018-09-01
2015-08-03,{'MXN': 16.1535019633},2013-08-31,USD,2018-09-01
2015-08-04,{'MXN': 16.1105440627},2013-08-31,USD,2018-09-01
2015-08-05,{'MXN': 16.2910043187},2013-08-31,USD,2018-09-01
2015-08-06,{'MXN': 16.3844740469},2013-08-31,USD,2018-09-01
2015-08-07,{'MXN': 16.2855314871},2013-08-31,USD,2018-09-01
2015-08-10,{'MXN': 16.2064781022},2013-08-31,USD,2018-09-01
2015-08-11,{'MXN': 16.2680235188},2013-08-31,USD,2018-09-01
2015-08-12,{'MXN': 16.2164948454},2013-08-31,USD,2018-09-01
2015-08-13,{'MXN': 16.2914753803},2013-08-31,USD,2018-09-01
2015-08-14,{'MXN': 16.404977173},2013-08-31,USD,2018-09-01
2015-08-17,{'MXN': 16.4774774775},2013-08-31,USD,2018-09-01
2015-08-18,{'MXN': 16.4430379747},2013-08-31,USD,2018-09-01
2015-08-19,{'MXN': 16.4189837877},2013-08-31,USD,2018-09-01
2015-08-20,{'MXN': 16.739962443},2013-08-31,USD,2018-09-01
2015-08-21,{'MXN': 16.8399964542},2013-08-31,USD,2018-09-01
2015-08-24,{'MXN': 17.1240323563},2013-08-31,USD,2018-09-01
2015-08-25,{'MXN': 16.9774900052},2013-08-31,USD,2018-09-01
2015-08-26,{'MXN': 17.0129801789},2013-08-31,USD,2018-09-01
2015-08-27,{'MXN': 16.9784650833},2013-08-31,USD,2018-09-01
2015-08-28,{'MXN': 16.9297124601},2013-08-31,USD,2018-09-01
2015-08-31,{'MXN': 16.8640213999},2013-08-31,USD,2018-09-01
2015-09-01,{'MXN': 16.86498754},2013-08-31,USD,2018-09-01
2015-09-02,{'MXN': 16.8989782319},2013-08-31,USD,2018-09-01
2015-09-03,{'MXN': 16.9034642444},2013-08-31,USD,2018-09-01
2015-09-04,{'MXN': 16.8635302568},2013-08-31,USD,2018-09-01
2015-09-07,{'MXN': 16.9466176207},2013-08-31,USD,2018-09-01
2015-09-08,{'MXN': 16.853341695},2013-08-31,USD,2018-09-01
2015-09-09,{'MXN': 16.7784361253},2013-08-31,USD,2018-09-01
2015-09-10,{'MXN': 16.9122038444},2013-08-31,USD,2018-09-01
2015-09-11,{'MXN': 16.7484913028},2013-08-31,USD,2018-09-01
2015-09-14,{'MXN': 16.7839893852},2013-08-31,USD,2018-09-01
2015-09-15,{'MXN': 16.7364840989},2013-08-31,USD,2018-09-01
2015-09-16,{'MXN': 16.6440149626},2013-08-31,USD,2018-09-01
2015-09-17,{'MXN': 16.5749646393},2013-08-31,USD,2018-09-01
2015-09-18,{'MXN': 16.4600227691},2013-08-31,USD,2018-09-01
2015-09-21,{'MXN': 16.5975111111},2013-08-31,USD,2018-09-01
2015-09-22,{'MXN': 16.7860152398},2013-08-31,USD,2018-09-01
2015-09-23,{'MXN': 16.86},2013-08-31,USD,2018-09-01
2015-09-24,{'MXN': 17.2634996886},2013-08-31,USD,2018-09-01
2015-09-25,{'MXN': 16.7449556094},2013-08-31,USD,2018-09-01
2015-09-28,{'MXN': 17.0775290958},2013-08-31,USD,2018-09-01
2015-09-29,{'MXN': 16.9725098179},2013-08-31,USD,2018-09-01
2015-09-30,{'MXN': 16.9390341873},2013-08-31,USD,2018-09-01
2015-10-01,{'MXN': 16.8604859679},2013-08-31,USD,2018-09-01
2015-10-02,{'MXN': 16.8554659498},2013-08-31,USD,2018-09-01
2015-10-05,{'MXN': 16.6560163759},2013-08-31,USD,2018-09-01
2015-10-06,{'MXN': 16.807466144},2013-08-31,USD,2018-09-01
2015-10-07,{'MXN': 16.5700337298},2013-08-31,USD,2018-09-01
2015-10-08,{'MXN': 16.6100053314},2013-08-31,USD,2018-09-01
2015-10-09,{'MXN': 16.3942087661},2013-08-31,USD,2018-09-01
2015-10-12,{'MXN': 16.4250417656},2013-08-31,USD,2018-09-01
2015-10-13,{'MXN': 16.5960084403},2013-08-31,USD,2018-09-01
2015-10-14,{'MXN': 16.5580192813},2013-08-31,USD,2018-09-01
2015-10-15,{'MXN': 16.3980243028},2013-08-31,USD,2018-09-01
2015-10-16,{'MXN': 16.4740316901},2013-08-31,USD,2018-09-01
2015-10-19,{'MXN': 16.4440130592},2013-08-31,USD,2018-09-01
2015-10-20,{'MXN': 16.5049679064},2013-08-31,USD,2018-09-01
2015-10-21,{'MXN': 16.6499911925},2013-08-31,USD,2018-09-01
2015-10-22,{'MXN': 16.59002917},2013-08-31,USD,2018-09-01
2015-10-23,{'MXN': 16.4225009022},2013-08-31,USD,2018-09-01
2015-10-26,{'MXN': 16.5190264281},2013-08-31,USD,2018-09-01
2015-10-27,{'MXN': 16.590000904100002},2013-08-31,USD,2018-09-01
2015-10-28,{'MXN': 16.5140279657},2013-08-31,USD,2018-09-01
2015-10-29,{'MXN': 16.646020128099998},2013-08-31,USD,2018-09-01
2015-10-30,{'MXN': 16.5650358537},2013-08-31,USD,2018-09-01
2015-11-02,{'MXN': 16.5075235678},2013-08-31,USD,2018-09-01
2015-11-03,{'MXN': 16.4849672012},2013-08-31,USD,2018-09-01
2015-11-04,{'MXN': 16.387471422},2013-08-31,USD,2018-09-01
2015-11-05,{'MXN': 16.5369842874},2013-08-31,USD,2018-09-01
2015-11-06,{'MXN': 16.6535346097},2013-08-31,USD,2018-09-01
